voucher_id,voucher_type,entry_date,posting_date,amount,leading_digit,vendor_name,created_by,approved_by,invoice_no,tax,total,reference,supporting_doc,risk_flags,risk_score,is_fraud
98,Receipt,2026-02-12 16:44:29.562438,2026-02-12 16:44:29.562438,45051,4,Apex Solutions LLP,41,36,d79a082d-f7cb-43fb-8674-a0567698e614,8109.18,53160.18,9b628020-dbf8-4a90-bbfc-770afdb0eb12,Invoice,Normal,0.0,0
99,Journal,2026-04-11 08:40:04.871214,2026-04-11 08:40:04.871214,15808,1,BlueStar Solutions Pvt Ltd,5,22,890bbaad-c54c-42cd-b313-0d0af71942a3,2845.44,18653.44,6bacdbf6-0db6-4e57-b9ad-5986c96f307a,None,Missing Doc,1.11,0
100,Payment,2026-01-20 16:01:48.047749,2026-01-20 16:01:48.047749,47657,4,Om Sai Tech Ltd,34,64,85c99240-2664-44c7-b457-a80aada63b87,8578.26,56235.26,f4760086-401b-4917-8bb3-634eb930fd9c,Contract,Normal,0.0,0
101,Journal,2026-01-07 04:19:15.794154,2026-01-07 04:19:15.794154,35059,3,Apex Traders Ltd,34,64,70af3c9a-0963-4dd5-90a3-d9a17db8c370,6310.62,41369.62,27205cbc-1172-4c5a-a78f-f0e9ddd8195d,Invoice,Normal,0.0,0
102,Journal,2026-01-18 03:05:00.160261,2026-01-18 08:05:00.160261,12992,1,Om Sai Traders Pvt Ltd,85,93,81842b29-8c4b-47a2-b055-ea1e764eb64e,2338.56,15330.56,6707abe4-23bb-402c-aaf9-6a0200b98b7f,None,"Odd Timing,Missing Doc",2.48,1
103,Journal,2026-02-11 01:26:28.896774,2026-02-11 20:26:28.896774,7000,7,Green Tech LLP,83,7,ac35a957-6719-4069-b2b5-941477f746f5,1831.68754398419,8831.68754398419,8c7798f9-8e14-4c7d-935c-9ba337162440,Invoice,"Rounded Amount,Odd Timing,Tax Mismatch",2.44,1
104,Payment,2026-03-04 00:18:38.155501,2026-03-04 01:18:38.155501,47140,4,Shree Logistics Pvt Ltd,15,51,23ae6181-086b-4e5a-a36c-43221f678695,8485.2,55625.2,7fc62787-4128-46c5-b9d9-0d7a719866cd,None,"Odd Timing,Missing Doc",2.27,1
105,Journal,2026-03-25 14:55:05.204107,2026-03-25 14:55:05.204107,12330,1,Shree Logistics Ltd,45,23,d3cc03ac-8b9d-471a-8b19-95dc99b8476d,2219.4,14549.4,d7309f0f-608e-4fb4-8bfb-6bdeaeea971c,Invoice,Normal,0.0,0
106,Receipt,2026-04-08 23:28:02.728530,2026-04-08 23:28:02.728530,38859,3,Green Traders Pvt Ltd,97,49,62927bf3-9253-49d7-9406-ce61c193e177,6994.62,45853.62,c1ab1f63-558a-4dc3-92e3-c2e44df61b98,Contract,Normal,0.0,0
107,Journal,2026-04-13 13:43:25.631237,2026-04-13 13:43:25.631237,16882,1,Om Sai Logistics Pvt Ltd,98,66,f86d15cb-d3bb-48cb-8597-2a875a833ba7,3038.76,19920.760000000002,624f9ccf-9117-4e12-9429-dfadaf26710b,None,Missing Doc,1.11,0
108,Journal,2026-02-19 09:18:32.092444,2026-02-19 09:18:32.092444,281866,2,BlueStar Logistics Ltd,40,26,34cb1f15-aaaa-4c12-bd0a-d8eb2874a54c,50735.88,332601.88,e2714b32-7197-4046-b97b-323c439b0434,Contract,High Value,1.4,0
109,Journal,2026-03-08 15:36:29.355575,2026-03-08 15:36:29.355575,30904,3,Apex Logistics LLP,2,78,c33b35a1-12d8-4ebc-903b-47afa4275270,6144.633325890751,37048.633325890754,a7563b9d-c296-40f5-ade3-b12754804eeb,Invoice,Tax Mismatch,1.38,0
110,Receipt,2026-02-15 06:33:38.134289,2026-02-15 06:33:38.134289,111417,1,Om Sai Traders Ltd,39,57,19189f33-5418-4bae-843d-0a8c751a2afd,20055.06,131472.06,d14f8157-fe66-48db-8aff-42c59fb550a9,Invoice,High Value,0.96,0
111,Journal,2026-04-11 02:04:12.783819,2026-04-11 02:04:12.783819,43055,4,Om Sai Logistics LTD,75,26,46026c3b,7749.9,50804.9,5871e1a3-acd5-4c9f-9fc9-15ebf68fd615,Contract,"Name Variation,Duplicate Pattern",2.63,1
112,Payment,2026-04-06 02:26:16.036865,2026-04-06 02:26:16.036865,21113,2,Global Enterprises Ltd,78,90,69ffcd3b-3c93-4ade-97f8-844a9f3c169d,3800.34,24913.34,a5bd193b-02bd-40bc-b49c-8274e2482a38,None,Missing Doc,1.19,0
113,Journal,2026-01-16 13:03:18.863478,2026-01-16 13:03:18.863478,48721,4,Global Logistics Ltd,39,89,6244b022-ea2c-4a59-9271-981c88699454,8769.78,57490.78,90b3e8a1-d55c-42b4-882d-9c4f5b0e51b0,Contract,Normal,0.0,0
114,Journal,2026-01-13 15:18:16.371075,2026-01-13 15:18:16.371075,5506,5,Om Sai Traders Ltd,82,34,d548e603-c5f2-4320-a1da-d23b74d233a1,991.08,6497.08,c30328a2-ee19-41c6-a008-836d4fc9a0a7,Invoice,Normal,0.0,0
115,Journal,2026-01-13 14:56:25.739886,2026-01-13 14:56:25.739886,8000,8,Green Enterprises LTD,78,81,74c1f49b-6e1b-4a43-999a-21aad27db210,1440.0,9440.0,9638e317-3e82-434a-987e-72353f8728d6,Contract,Rounded Amount,1.23,0
116,Payment,2026-04-16 22:48:23.044194,2026-04-16 22:48:23.044194,5403,5,Green Logistics LLP,79,99,61958b09-c6c8-482c-8751-11520a4805d4,972.54,6375.54,fece044f-a14a-4d73-9e6e-7d781c055cdf,None,Missing Doc,1.2,0
117,Payment,2026-02-06 18:52:14.227597,2026-02-10 18:52:14.227597,19740,1,BlueStar Tech Pvt LTD,92,48,a319f0f3-7a33-4f88-b48e-78dc69984bd9,3553.2,23293.2,0b3a3398-9784-4917-9f35-553ce6e20cc2,None,"Backdated,Missing Doc,Name Variation",3.92,1
118,Receipt,2026-03-21 11:00:03.634194,2026-03-21 11:00:03.634194,46071,4,Apex Logistics LLP,47,4,964eb1d0-2f23-4ee0-90f3-6ff7ef541ab8,8292.78,54363.78,be7fb609-e7e6-45ea-ab17-55db98611dd5,None,Missing Doc,1.36,0
119,Journal,2026-04-02 01:33:04.215807,2026-04-05 01:33:04.215807,15221,1,Apex Traders LLP,6,52,4fbe5680-e405-475a-af83-06a5d5782bb3,2739.78,17960.78,6b9b8796-8484-4f57-945e-e8f31e66252c,None,"Odd Timing,Backdated,Missing Doc",4.05,1
120,Payment,2026-03-30 05:25:51.213609,2026-03-30 05:25:51.213609,18919,1,Green Logistics Pvt Ltd,9,27,9b4e0b66-a6ac-44c2-a2c9-88057d63c403,3405.42,22324.42,e440495d-b059-4fc3-877f-4805536b76eb,Contract,Normal,0.0,0
121,Journal,2026-03-01 18:21:09.894264,2026-03-01 18:21:09.894264,17363,1,Apex Logistics LLP,42,5,348e9d64-463d-43f6-8faa-ddeb88f197a6,3125.34,20488.34,6dd8ad04-8bc1-4bfd-ad3e-3bafa13eff35,None,Missing Doc,0.99,0
122,Payment,2026-02-14 14:21:16.662008,2026-02-14 14:21:16.662008,45577,4,Shree Traders Ltd,76,62,1721a531-1416-42a2-ad6a-35c88b222002,8203.86,53780.86,c8a4b07c-c4e5-44b9-9b26-da57a556815d,Contract,Normal,0.0,0
123,Payment,2026-02-23 02:06:31.204696,2026-02-23 02:06:31.204696,34160,3,Green Solutions Pvt Ltd,32,32,8121de2c-c605-4fad-8b01-252e93351635,6148.8,40308.8,064bb959-c501-413b-9bee-897373ac6fa5,None,"No Segregation,Missing Doc",2.87,1
124,Journal,2026-04-16 01:30:48.925216,2026-04-16 19:30:48.925216,34494,3,Green Traders Ltd,22,46,cc6a619a-f57e-43c4-806c-2a5502dddcb3,6208.92,40702.92,61fb8ea8-3c49-436f-ab2f-b7f60c30d329,Contract,Odd Timing,1.47,0
125,Payment,2026-03-05 15:39:26.395562,2026-03-05 15:39:26.395562,376533,3,BlueStar Traders Pvt Ltd,65,78,55703c58-1e66-44ee-9189-51e3f6929540,67775.94,444308.94,7c901498-ee7b-4dc3-b8ba-9c1fae01fc7c,Invoice,High Value,0.81,0
126,Receipt,2026-01-27 08:00:17.332395,2026-01-27 08:00:17.332395,30557,3,Om Sai Traders LLP,68,73,e874f3aa-88ae-43fb-878c-1d93cdd20f7f,5500.26,36057.26,6f3becf1-d485-4505-b2c9-2f5c1b6ab865,Contract,Normal,0.0,0
127,Receipt,2026-03-27 13:28:22.161904,2026-03-27 13:28:22.161904,34683,3,Global Tech LLP,8,59,936d9445-285d-40af-830d-666db47cfff0,6242.94,40925.94,a2bc8d7d-2987-451f-8500-bfb29bd83e47,Invoice,Normal,0.0,0
128,Payment,2026-01-09 10:54:54.217255,2026-01-09 10:54:54.217255,18973,1,Om Sai Logistics Ltd,45,58,82bef33e-4c9a-4b44-8153-ff55e65e8bf4,3415.14,22388.14,c0b69e5c-0cb2-4771-8410-5ce9dcf314b5,Contract,Normal,0.0,0
129,Journal,2026-01-26 04:18:57.243056,2026-01-26 04:18:57.243056,33953,3,Green Logistics Pvt Ltd,54,0,065c1762-45f3-4647-984c-d603f2bcc4cc,6111.54,40064.54,b6373a29-84d0-41aa-8d88-ff7c2bc3c8f8,None,Missing Doc,1.01,0
130,Journal,2026-03-03 23:01:18.632481,2026-03-03 23:01:18.632481,37686,3,Global Tech Pvt Ltd,29,8,505f7cac-b9b3-4fac-b6dd-57784ed238b5,6783.48,44469.479999999996,13f9faff-08d2-44f3-9af2-efc4dcbdb8cd,Invoice,Normal,0.0,0
131,Payment,2026-03-13 14:41:27.535053,2026-03-13 14:41:27.535053,6939,6,Om Sai Logistics LLP,70,22,a7f768f3-f675-4789-a0b2-f5feb6b3c0b4,1249.02,8188.02,7e42b79f-902a-4db0-930b-042475b77959,None,Missing Doc,0.97,0
132,Payment,2026-02-26 06:22:51.748159,2026-02-26 06:22:51.748159,4970,4,Om Sai Logistics Pvt Ltd,40,37,d9bc7fd0-6495-4221-97e3-bfb6efb8c2f6,894.6,5864.6,24f59321-c5b5-49c1-993f-b541c98884ee,Contract,Normal,0.0,0
133,Receipt,2026-01-29 02:48:58.843681,2026-01-29 02:48:58.843681,377540,3,Om Sai Logistics LTD,29,71,5c025a57-0bed-465a-8ab3-e623070760ed,67957.2,445497.2,89efc42c-5cb3-4908-b561-7eec4a9df34e,None,"High Value,Missing Doc",2.04,1
134,Receipt,2026-03-17 02:39:24.376741,2026-03-17 02:39:24.376741,44878,4,,40,11,cbe4d088-6d33-43bf-9d9f-94b30f56b70c,8078.04,52956.04,3fcca760-2bc6-4373-8f1e-499278c657a9,Contract,Null Vendor,0.98,0
135,Payment,2026-03-29 06:44:38.044376,2026-03-29 06:44:38.044376,21554,2,Green Enterprises Ltd,53,35,3f3bc815-befe-4749-ab0e-01177b59b045,3879.72,25433.72,4660ca29-8118-4faf-a52d-6aae85e127e1,None,Missing Doc,1.27,0
136,Payment,2026-04-14 01:04:32.519057,2026-04-14 01:04:32.519057,12711,1,Om Sai Logistics Pvt Ltd,90,47,f3389fb2-4f24-408b-a8f1-6cff2d851917,2287.98,14998.98,3b5395e2-27cc-4365-95af-9e81ce930855,Invoice,Normal,0.0,0
137,Payment,2026-03-18 09:51:23.973197,2026-03-18 09:51:23.973197,45139,4,Om Sai Logistics Pvt Ltd,73,7,8f22e646-8a38-4b01-8e8b-f5793004395c,8125.02,53264.020000000004,69baaeb9-6d68-4d1b-9594-da04e10ee930,None,Missing Doc,0.88,0
138,Journal,2026-02-12 03:27:34.512423,2026-02-12 03:27:34.512423,3029,3,BlueStar Traders LTD,58,38,09a0a4fa-7031-46a1-bba0-e5ec2a0e95e9,545.22,3574.2200000000003,8224d9d0-8f1e-4ffa-8b4a-6a83bdfc5799,Contract,Normal,0.0,0
139,Receipt,2026-04-07 14:28:40.003645,2026-04-07 14:28:40.003645,39397,3,Apex Traders Ltd,33,12,6704fb52-3a3e-4c18-9cd4-cfaaa5fe432d,7091.46,46488.46,716fe918-8c6a-4c9c-a4f3-b878ab071f84,Contract,Normal,0.0,0
140,Journal,2026-01-13 00:22:06.868085,2026-01-13 03:22:06.868085,50000,5,BlueStar Tech Pvt Ltd,54,42,0e7194af-abe2-434f-b7f7-a41368f4a027,9000.0,59000.0,2274d616-0229-4ad9-bb19-d55da9e83b5d,Contract,"Rounded Amount,Odd Timing",1.62,1
141,Journal,2026-02-13 13:04:36.231122,2026-02-13 13:04:36.231122,42000,4,Green Solutions Pvt Ltd,38,20,7ebf6964-2b97-4bb2-a782-cbeb29eed536,7560.0,49560.0,d084e1e7-3d07-4b86-a007-76e631bbc6a4,Invoice,Rounded Amount,1.46,0
142,Payment,2026-03-03 01:42:56.992056,2026-03-03 01:42:56.992056,27497,2,Om Sai Logistics LTD,67,45,8542e362-9210-480e-8baf-09aba55512ad,4949.46,32446.46,f115a5d1-79a8-4be2-998a-9ee0b62afb0a,Invoice,Normal,0.0,0
143,Receipt,2026-04-04 14:01:24.295150,2026-04-04 14:01:24.295150,33776,3,Om Sai Logistics Pvt Ltd,39,4,71796a10-0da8-4c5a-a73a-c3201085beaf,6079.68,39855.68,b3e1a8c2-11a0-4bb3-82e0-cd76a59b3a51,Invoice,Normal,0.0,0
144,Payment,2026-04-05 13:36:30.943009,2026-04-05 13:36:30.943009,280061,2,Apex Tech Ltd,93,55,4854a7f5-a8b9-445b-8436-988a9a6b31b6,50410.98,330471.98,b8c7e06f-0f3b-41f5-9174-60bdfcbfcdbf,Invoice,High Value,1.27,0
145,Journal,2026-04-13 23:28:46.335512,2026-04-13 23:28:46.335512,6572,6,Shree Logistics Pvt Ltd,36,86,18ff3b1a-62d9-4930-9ecd-3bc673d5bcd7,1182.96,7754.96,e4ee0bf4-00fc-47d0-a732-d84c5adfed0d,None,Missing Doc,1.46,0
146,Journal,2026-01-08 07:21:23.675538,2026-01-08 07:21:23.675538,32487,3,Green Logistics LLP,76,40,b58197a4-a3b2-4cfb-84c7-abc156676d8b,5847.66,38334.66,7e9ce293-d6a8-4d7c-aa07-40e93f4c2ca8,None,"Missing Doc,Name Variation",1.95,1
147,Payment,2026-01-03 01:20:22.106405,2026-01-03 04:20:22.106405,11000,1,Green Enterprises LTD,19,66,a419b510-3d5b-4f52-9713-af512c19d5c2,2737.9395989441314,13737.939598944131,d37f1399-a493-4c85-8481-1c1988ef78e3,None,"Rounded Amount,Odd Timing,Missing Doc,Tax Mismatch",3.2,1
148,Receipt,2026-03-13 19:27:49.706695,2026-03-13 19:27:49.706695,49152,4,Green Enterprises Pvt Ltd,67,18,40aa9241,8847.36,57999.36,aa3ceac2-fa88-4019-90f3-9d3088c511dc,None,"Missing Doc,Duplicate Pattern",1.74,1
149,Journal,2026-02-09 02:19:40.154607,2026-02-09 22:19:40.154607,14653,1,Shree Logistics Ltd,0,3,f6bd4729-1c13-4b54-b036-53452e9cab55,2637.54,17290.54,23763bfd-3f55-4f2c-bedf-ca26c75c942a,Contract,Odd Timing,1.07,0
150,Journal,2026-01-11 11:05:43.764209,2026-01-11 11:05:43.764209,11347,1,Om Sai Logistics Pvt Ltd,13,48,322d39c3,2042.46,13389.46,6c1effd6-7713-4499-86d8-e491545afedd,Invoice,Duplicate Pattern,0.92,0
151,Journal,2026-02-20 21:04:05.843430,2026-02-20 21:04:05.843430,25450,2,Om Sai Traders Ltd,34,35,2767aba5-6e5c-4475-a2eb-61e939d58236,4581.0,30031.0,4674a5d6-80bc-41cf-a8bd-852fe5e463ef,Invoice,Normal,0.0,0
152,Payment,2026-03-25 18:19:09.189309,2026-03-25 18:19:09.189309,17000,1,Green Solutions Pvt Ltd,27,19,14daf6e9-f8c8-4068-905e-1ef59849d2d7,3060.0,20060.0,32ec8463-b2df-4d10-b795-5901c0c60d79,Invoice,Rounded Amount,1.11,0
153,Journal,2026-02-13 03:48:52.975488,2026-02-13 03:48:52.975488,25200,2,BlueStar Solutions Ltd,20,65,ec8c1663-361d-44cd-ac77-371569891f6a,4536.0,29736.0,436b5399-872a-4ee2-a3d0-3ae8e42884f5,Invoice,Normal,0.0,0
154,Receipt,2026-02-24 06:45:23.376490,2026-02-24 06:45:23.376490,36813,3,Green Logistics Pvt Ltd,24,99,e493f472-8f1a-4b08-97ce-da56910ba079,6626.34,43439.34,cf5c4265-6099-4eba-9491-d5b91e0a8dee,Contract,Normal,0.0,0
155,Receipt,2026-01-01 14:26:28.265350,2026-01-01 14:26:28.265350,21373,2,Apex Traders LLP,43,1,bf680619-5c31-4b69-8ed8-46fedf6d3cb1,3847.14,25220.14,244cc27d-ee34-4ea6-9c31-afc9b32b3227,None,Missing Doc,1.05,0
156,Payment,2026-02-28 00:40:33.155841,2026-02-28 20:40:33.155841,20546,2,Apex Enterprises Ltd,9,55,fd08d569-4c17-4295-b3b2-e8528fea6977,3698.28,24244.28,24d1250d-c57e-4e66-9856-8f5568fb9929,Contract,Odd Timing,1.06,0
157,Journal,2026-01-30 07:12:20.479109,2026-01-30 07:12:20.479109,29668,2,Apex Tech LTD,46,26,1ab6210d-b279-41db-9d89-202216d07e94,3376.8571948540184,33044.85719485402,d3cd5323-6a45-47d9-a702-5461c8d6718b,Invoice,"Name Variation,Tax Mismatch",2.72,1
158,Payment,2026-01-13 01:25:58.638014,2026-01-13 18:25:58.638014,12743,1,Apex Solutions Pvt Ltd,10,74,bf9165b9-60c5-4ad6-af26-992992e5ab6b,2293.74,15036.74,57e04335-435e-43e2-9ae1-430707eb430f,None,"Odd Timing,Missing Doc",2.14,1
159,Receipt,2026-03-12 16:40:44.693672,2026-03-17 16:40:44.693672,45000,4,Shree Logistics LLP,51,45,805416c4-cc33-4450-825d-41a327dcd199,8100.0,53100.0,f4a6ca27-82f2-4625-b500-b383b8a6a535,Invoice,"Rounded Amount,Backdated",2.37,1
160,Receipt,2026-02-10 02:40:02.975466,2026-02-10 02:40:02.975466,11975,1,Om Sai Logistics LTD,28,9,ff62a8c0-f1fc-46d1-a794-b8e3b129314b,2155.5,14130.5,4ba3fa3d-1b33-4c0c-af42-52b652577d2e,Contract,Normal,0.0,0
161,Receipt,2026-03-19 06:39:19.090240,2026-03-19 06:39:19.090240,27727,2,Shree Traders Ltd,81,65,0399ba29,4990.86,32717.86,14d9c634-3344-4639-b26c-c0cdd4c3f847,None,"Missing Doc,Duplicate Pattern",2.57,1
162,Journal,2026-01-04 10:46:55.753722,2026-01-04 10:46:55.753722,15704,1,Shree Logistics LLP,79,76,78df750f-f281-4559-b952-32f29c60150c,2826.72,18530.72,a6f75b06-95d1-4191-be85-def495b16760,Invoice,Normal,0.0,0
163,Receipt,2026-03-15 01:08:30.266022,2026-03-15 01:08:30.266022,48515,4,Shree Logistics LLP,0,45,941de192-e1cd-48ca-a1a4-2bff1da4ca57,8732.7,57247.7,61c72da0-68ed-4f5c-81d8-af69ba209bce,Invoice,Normal,0.0,0
164,Payment,2026-03-22 02:30:00.986936,2026-03-22 02:30:00.986936,45000,4,BlueStar Enterprises LLP,81,12,a3a70c80-1ef2-4425-a5a0-75de973224bd,8100.0,53100.0,8837a81d-f278-470e-9904-c27848ce0430,Invoice,Rounded Amount,1.08,0
165,Journal,2026-01-28 15:42:41.394037,2026-01-28 15:42:41.394037,40000,4,BlueStar Traders LTD,44,30,65c9217e-198a-4117-9f70-0602c5efd652,7200.0,47200.0,0d323909-7fe4-4cac-bc33-b5d0c5d6bdb4,None,"Rounded Amount,Missing Doc",2.86,1
166,Payment,2026-03-16 01:07:12.817589,2026-03-16 01:07:12.817589,44118,4,BlueStar Traders Pvt Ltd,28,70,5c2d9c3f-4959-4aff-bd43-6561e9463da4,7941.24,52059.24,524ae362-2e6e-4278-ac2b-ea183f61fa5e,None,Missing Doc,1.46,0
167,Receipt,2026-01-25 20:22:44.668567,2026-01-25 20:22:44.668567,42640,4,BlueStar Tech Pvt LTD,82,40,c73856fd-ed0b-458f-b7e3-845fa1789c05,9910.641695459195,52550.6416954592,91e426c1-cf25-40e9-8e75-3298f427645a,Contract,"Name Variation,Tax Mismatch",1.76,1
168,Receipt,2026-02-07 03:44:19.191893,2026-02-07 03:44:19.191893,16066,1,Green Logistics Ltd,41,74,2e46257e-dc13-4d63-943c-c4ae1cbaaae3,2891.88,18957.88,3e3f6aaf-048f-497b-972b-c01da2c8e284,None,Missing Doc,0.95,0
169,Payment,2026-02-22 05:14:18.827842,2026-02-22 05:14:18.827842,7959,7,BlueStar Enterprises LLP,84,86,963a0a1b-7e5d-4e00-b811-d024fbc673f1,1432.62,9391.619999999999,7560de7d-6d59-44f5-a352-b6c1c2a530ec,Contract,Normal,0.0,0
170,Payment,2026-02-10 13:28:49.472001,2026-02-10 13:28:49.472001,48339,4,Shree Logistics LLP,51,26,f8082d02-f5a2-4a3b-ace5-a95e370493b0,8701.02,57040.020000000004,df43f8af-113b-4ab6-8130-d62f846a3dc8,Invoice,Normal,0.0,0
171,Receipt,2026-02-10 19:04:30.448286,2026-02-10 19:04:30.448286,14964,1,Om Sai Logistics LTD,47,1,1f15e882-d0ca-41c4-a4c7-70a348f34000,2693.52,17657.52,90392c90-55ef-46da-824f-b59d6c992afb,Contract,Normal,0.0,0
172,Journal,2026-01-31 10:59:58.163142,2026-01-31 10:59:58.163142,28023,2,BlueStar Traders LLP,3,17,783459e9-6783-46e2-a969-75b50101b6ab,5044.14,33067.14,2dd01197-646a-4d17-b4d9-b634e5950a0d,Invoice,Normal,0.0,0
173,Journal,2026-02-27 06:02:01.996356,2026-02-28 06:02:01.996356,8762,8,Om Sai Traders LLP,38,13,6cef19d0-1f5b-4395-a27a-a2055db46cee,1577.16,10339.16,ac5d3f0f-2301-4963-8315-d6a79273e017,Invoice,Backdated,1.24,0
174,Journal,2026-03-07 10:00:22.894850,2026-03-07 10:00:22.894850,13334,1,Green Tech Ltd,55,23,686657d0-1edc-46ed-8add-b717ca95f38f,2400.12,15734.119999999999,6a15cf95-5722-4570-90e1-bc95499d83f6,None,Missing Doc,0.84,0
175,Journal,2026-01-02 20:32:59.829932,2026-01-02 20:32:59.829932,45000,4,BlueStar Traders LLP,11,92,5d1d590e-f829-4715-bdd1-87a481015eb5,8100.0,53100.0,01558f6d-f71b-4699-a213-9d388e598047,Contract,Rounded Amount,1.01,0
176,Journal,2026-02-09 17:44:11.527696,2026-02-11 17:44:11.527696,34954,3,Shree Solutions Pvt Ltd,28,37,32e4119b-d280-45c8-8950-80b29ed938b9,6291.72,41245.72,80da08e7-329a-443d-806a-d589e1baf202,None,"Backdated,Missing Doc",2.51,1
177,Receipt,2026-01-30 05:14:31.824921,2026-01-28 05:14:31.824921,16000,1,Green Tech Ltd,55,81,3179dd0c-b065-4792-9b30-b449324f803d,2880.0,18880.0,13e42481-5f31-4e38-84eb-388aa0bff632,Contract,"Rounded Amount,Backdated",2.46,1
178,Journal,2026-01-22 05:28:38.756122,2026-01-22 05:28:38.756122,47670,4,Global Solutions Pvt Ltd,88,31,afc6f9b0-b783-40db-9b72-81d6f1687295,8580.6,56250.6,6c8789c3-d532-452d-abcb-d48d6d9d69ca,None,Missing Doc,0.93,0
179,Receipt,2026-02-28 20:42:15.183459,2026-02-28 20:42:15.183459,15340,1,Green Enterprises Ltd,16,7,54c78f17-1f3c-4169-8d66-129ddd4f68cf,2761.2,18101.2,6cfaf36a-01d7-451b-826b-0da2966b7e9c,None,Missing Doc,1.46,0
180,Journal,2026-03-04 12:23:03.514915,2026-03-04 12:23:03.514915,11341,1,Om Sai Logistics LLP,32,42,6ffe4f41-53d0-4734-b8ae-709afde655f2,2041.38,13382.380000000001,7cfe5c4b-5ef1-4a08-a069-cf85454e8ba6,Invoice,Normal,0.0,0
181,Receipt,2026-02-10 04:26:40.370951,2026-02-10 04:26:40.370951,5082,5,Om Sai Logistics Pvt Ltd,13,37,23c99df1-67aa-4d82-8b85-bafaf8e60866,914.76,5996.76,1bd517c8-6e11-4331-97e8-d73b0bb2abc3,Invoice,Normal,0.0,0
182,Receipt,2026-02-13 17:58:04.629233,2026-02-13 17:58:04.629233,19825,1,Om Sai Logistics Pvt Ltd,83,86,ee3a4133-9e53-4548-b45a-fe8ce6a8488a,3568.5,23393.5,d610b5dd-0053-475b-bdcc-50237f10f818,Contract,Normal,0.0,0
183,Journal,2026-01-17 11:28:22.983428,2026-01-17 11:28:22.983428,19718,1,BlueStar Traders LTD,77,54,b21f080a-9672-44a4-8e11-befa4e4b8dec,3549.24,23267.239999999998,e9eec4a8-7ebf-4e1f-a7d4-a37ed9dc91e2,Invoice,Name Variation,1.3,0
184,Receipt,2026-04-13 01:26:48.463468,2026-04-13 01:26:48.463468,26210,2,Om Sai Logistics Pvt Ltd,16,57,d1b2ea28-94ff-4bf3-a5fd-4d7c5f8e3fdc,4717.8,30927.8,136962ca-7d20-4eb7-b9d1-464eff0d0241,None,Missing Doc,1.16,0
185,Payment,2026-04-13 16:14:40.570219,2026-04-13 16:14:40.570219,12151,1,Apex Traders Ltd,30,42,b4e0d9e8-3ac4-4268-b6a6-02d72d27c152,2187.18,14338.18,542bb013-cd45-4955-b0ef-8392849974a3,Contract,Normal,0.0,0
186,Journal,2026-03-21 08:12:16.224923,2026-03-22 08:12:16.224923,45713,4,Apex Tech Pvt Ltd,42,98,edb8e10b-93a4-4f84-809d-bbd893fa2cce,8228.34,53941.34,bb9cbb8d-8e70-4608-9441-eddaf2ba0dd8,None,"Backdated,Missing Doc",2.07,1
187,Journal,2026-02-20 01:51:30.628401,2026-02-20 01:51:30.628401,20749,2,Apex Traders Ltd,14,90,5aa2204a-0b5f-4dbf-9592-75985d87cde3,3734.82,24483.82,c37d9441-11b4-4184-b930-9c290acb7a22,Contract,Normal,0.0,0
188,Receipt,2026-04-02 19:05:04.297869,2026-04-02 19:05:04.297869,152875,1,BlueStar Solutions LLP,26,14,fd405789-a615-4a49-936f-3f8fabbe7a3d,27517.5,180392.5,e83c6f65-f1f1-49ab-b9cf-4786b065c12d,None,"Rounded Amount,High Value,Missing Doc",2.49,1
189,Payment,2026-02-25 02:59:49.624455,2026-02-25 20:59:49.624455,16219,1,Global Logistics LLP,89,13,509e183a-09c5-4929-a257-2a76a8cae210,2919.42,19138.42,29b2be2f-80bf-4112-86f3-a9e1253ab120,None,"Odd Timing,Missing Doc",2.85,1
190,Journal,2026-01-01 02:25:34.497022,2026-01-01 02:25:34.497022,20288,2,Apex Traders LLP,38,65,effa492f-e88b-4ad6-a1fa-420d59ad8278,3651.84,23939.84,61f4b17d-9588-4f67-958a-647f4c784b2f,Invoice,Name Variation,1.3,0
191,Journal,2026-03-22 16:56:59.456327,2026-03-22 16:56:59.456327,17921,1,Om Sai Logistics LLP,82,77,ebbb9647-aff7-444e-ab18-be070eab463d,3225.78,21146.78,51006d0d-88e6-4404-af99-1d2ca5b2ed0d,Contract,Normal,0.0,0
192,Receipt,2026-02-06 02:19:16.396524,2026-02-06 03:19:16.396524,25198,2,BlueStar Solutions LLP,90,35,8d3dfc65-0fbd-4db8-8b91-fb42020f188d,4535.64,29733.64,e1001940-cefe-43cd-a22d-866d1d7560df,Invoice,Odd Timing,1.26,0
193,Receipt,2026-03-24 14:36:38.796327,2026-03-24 14:36:38.796327,33354,3,,76,76,0a43bbad-c243-4656-8a98-e3e30649189b,6003.72,39357.72,ebbdd7c9-bff9-442b-8a64-6e67a2d4fda3,Invoice,"No Segregation,Null Vendor",1.73,1
194,Payment,2026-03-09 12:36:36.874002,2026-03-09 12:36:36.874002,13289,1,Om Sai Logistics Pvt Ltd,30,19,6292a6c0-1b42-407a-9396-e8d646585e5f,2392.02,15681.02,86433874-4fe2-47d6-b049-2f37412bc473,Invoice,Normal,0.0,0
